id_tarjeta,modo,lat,lon,sexo,interno_bus,tipo_trx_tren,etapa_redsube,idlinea,idtarifa,hora
2039345799,1,-34.51,-58.512,2,4411,,0,27,2,6
2039345820,1,-34.844,-58.232,1,2300,,0,113,1,10
2039345820,1,-34.85,-58.228,1,2762,,0,113,1,14
2039345820,1,-34.82,-58.25,1,2341,,1,224,1,15
2039345820,1,-34.788,-58.278,1,4485,,2,113,1,16
2039345820,1,-34.81,-58.272,1,2015,,0,113,1,16
2039345825,1,-34.604,-58.386,,570,,0,48,1,10
2039345833,1,-34.772,-58.312,2,2771,,0,378,1,7
2039345833,1,-34.766,-58.288,2,2929,,1,238,1,7
2039345865,1,-34.69,-58.48,2,1269,,0,345,1,12
2039345875,3,-34.602,-58.37,,,,0,33,1,12
2039345875,3,-34.604,-58.388,,,,0,33,1,13
2039345885,1,-34.63,-58.37,2,4416,,0,177,4,13
2039345900,1,-34.634,-58.48,,2068,,0,211,1,6
2039345900,1,-34.62,-58.44,,3715,,0,139,1,20
2039345913,1,-34.616,-58.412,1,4727,,0,46,1,10
2039345918,1,-34.604,-58.394,,4106,,0,374,1,7
2039345918,1,-34.604,-58.418,,1422,,1,184,1,8
2039345918,1,-34.598,-58.372,,2730,,0,374,1,10
2039345925,1,-34.586,-58.454,2,2302,,1,48,1,12
2039345925,1,-34.604,-58.494,2,1158,,0,243,1,12
2039345972,1,-34.636,-58.406,,3291,,0,344,1,7
2039345972,1,-34.618,-58.406,,3242,,0,344,1,11
2039346000,1,-34.59,-58.424,,4278,,0,31,1,16
2039346016,1,-34.718,-58.488,1,2937,,0,368,5,7
2039346016,1,-34.696,-58.508,1,154,,0,368,5,14
2039346032,2,-34.486,-58.726,2,,CHECK IN,0,196,1,9
2039346032,2,-34.588,-58.374,2,,CHECK OUT SIN CHECKIN,0,196,1,10
2039346032,1,-34.59,-58.374,2,4854,,0,344,1,11
2039346032,1,-34.61,-58.408,2,4186,,0,344,1,15
2039346032,1,-34.59,-58.374,2,4562,,1,153,1,16
2039346053,1,-34.782,-58.464,2,935,,1,98,5,6
2039346053,1,-34.724,-58.512,2,354,,0,267,5,6
2039346053,1,-34.758,-58.444,2,4761,,0,98,5,20
2039346059,1,-34.622,-58.374,,599,,0,134,1,17
2039346068,1,-34.558,-59.12,,23,,0,370,1,21
2039346078,3,-34.6,-58.398,,,,0,54,1,18
2039346078,1,-34.578,-58.426,,3303,,1,229,1,18
2039346078,1,-34.644,-58.59,,4053,,0,227,1,23
2039346097,1,-34.854,-58.518,,3572,,0,330,1,4
2039346097,1,-34.662,-58.52,,1481,,0,218,1,14
2039346097,1,-34.79,-58.526,,2274,,1,330,1,15
2039346108,1,-34.566,-58.484,,964,,0,324,1,17
2039346116,1,-34.624,-58.408,2,2467,,1,324,3,7
2039346116,1,-34.648,-58.428,2,2873,,0,344,3,7
2039346116,1,-34.594,-58.402,2,3570,,0,56,3,15
2039346116,1,-34.55,-58.468,2,951,,0,177,3,19
2039346116,1,-34.572,-58.446,2,964,,1,362,3,19
2039346117,1,-34.59,-58.408,2,4410,,0,27,1,17
2039346119,1,-34.618,-58.436,2,1028,,0,326,1,9
2039346119,1,-34.652,-58.416,2,3674,,0,299,1,13
2039346140,2,-34.772,-58.648,,,CHECK IN,0,44,1,15
2039346140,2,-34.65,-58.414,,,CHECK OUT,0,44,1,16
2039346141,1,-34.404,-58.6,1,3078,,0,278,1,23
2039346147,2,-34.588,-58.374,2,,CHECK IN,0,284,5,6
2039346147,2,-34.504,-58.798,2,,CHECK OUT,0,284,5,7
2039346158,1,-34.744,-58.392,,4107,,0,111,1,12
2039346180,1,-34.706,-58.32,,1355,,0,96,1,10
2039346180,2,-34.814,-58.47,,,CHECK OUT,0,16,1,12
2039346180,2,-34.628,-58.38,,,CHECK IN,0,16,1,12
2039346180,2,-34.814,-58.47,,,CHECK IN,0,16,1,13
2039346180,2,-34.628,-58.38,,,CHECK OUT,0,16,1,14
2039346180,1,-34.628,-58.38,,710,,1,280,1,14
2039346193,1,-34.728,-58.362,,355,,0,311,1,7
2039346200,3,-34.586,-58.416,,,,0,54,1,8
2039346200,3,-34.608,-58.374,,,,0,54,1,17
2039346200,1,-34.584,-58.418,,3570,,0,27,1,20
2039346202,1,-34.508,-58.752,,1115,,0,53,1,4
2039346202,3,-34.578,-58.426,,,,1,54,1,6
2039346202,1,-34.612,-58.378,,384,,0,70,1,16
2039346217,2,-34.558,-58.45,,,CHECK IN,0,160,1,7
2039346217,2,-34.444,-58.56,,,CHECK OUT,0,160,1,8
2039346217,2,-34.558,-58.45,,,CHECK OUT,0,160,1,19
2039346217,2,-34.444,-58.56,,,CHECK IN,0,160,1,19
2039346223,3,-34.608,-58.38,,,,0,269,1,12
2039346223,3,-34.622,-58.392,,,,0,148,1,15
2039346236,3,-34.602,-58.432,1,,,0,33,1,8
2039346236,3,-34.604,-58.38,1,,,0,33,1,18
2039346237,1,-34.594,-58.376,,3154,,0,27,1,16
2039346237,1,-34.596,-58.38,,3605,,0,27,1,20
2039346237,1,-34.594,-58.4,,1152,,1,48,1,21
2039346237,1,-34.586,-58.416,,4152,,0,27,1,23
2039346255,1,-34.716,-58.298,,2617,,0,70,1,6
2039346255,1,-34.622,-58.372,,4421,,0,70,1,18
2039346330,1,-34.546,-58.596,2,4451,,0,231,5,7
2039346330,1,-34.576,-58.54,2,4651,,1,7,5,8
2039346338,1,-34.69,-58.482,1,1402,,0,150,1,5
2039346338,1,-34.59,-58.52,1,4502,,1,394,1,6
2039346338,1,-34.584,-58.516,1,2691,,1,345,1,18
2039346338,1,-34.568,-58.55,1,177,,0,7,1,18
2039346344,1,-34.734,-58.652,1,4807,,0,151,2,9
2039346344,1,-34.696,-58.638,1,994,,1,151,2,16
2039346344,1,-34.718,-58.642,1,994,,0,151,2,20
2039346344,1,-34.77,-58.648,1,3162,,0,151,2,20
2039346356,1,-34.616,-58.408,2,4639,,0,344,1,9
2039346356,1,-34.594,-58.402,2,897,,0,324,1,13
2039346359,1,-34.708,-58.376,2,1262,,0,266,4,6
2039346359,1,-34.662,-58.362,2,4605,,1,216,4,8
2039346409,1,-34.592,-58.402,1,935,,0,324,1,18
2039346409,1,-34.566,-58.454,1,935,,0,324,1,20
2039346418,1,-34.572,-58.458,,2392,,0,177,1,7
2039346418,2,-34.558,-58.45,,,CHECK OUT,0,160,1,17
2039346418,2,-34.508,-58.48,,,CHECK IN,0,160,1,17
2039346418,1,-34.558,-58.45,,4713,,1,180,1,17
2039346423,1,-34.634,-58.518,1,1610,,0,229,1,11
2039346423,3,-34.582,-58.422,1,,,0,54,1,18
2039346432,1,-34.63,-58.37,,2797,,0,6,1,9
2039346432,3,-34.594,-58.402,,,,0,54,1,16
2039346432,1,,,,2427,,0,376,1,16
2039346436,1,-34.628,-58.462,2,2709,,0,328,1,9
2039346436,1,-34.586,-58.428,2,1965,,0,77,1,13
2039346440,1,-34.61,-58.408,,4760,,0,56,1,12
2039346440,1,-34.578,-58.426,,2302,,0,324,1,19
2039346466,1,-34.66,-58.368,2,3355,,0,90,1,7
2039346511,1,-34.708,-58.23,1,2018,,0,139,1,5
2039346511,1,-34.724,-58.26,1,3923,,1,68,1,18
2039346511,1,-34.798,-58.232,1,2382,,0,113,1,18
2039346513,1,-34.522,-58.484,1,1152,,0,223,4,15
2039346513,1,-34.576,-58.432,1,2300,,0,223,4,17
2039346517,1,-34.702,-58.61,2,1275,,0,320,3,5
2039346517,1,-34.614,-58.442,2,490,,0,138,3,12
2039346517,1,-34.602,-58.432,2,3988,,0,3,3,15
2039346517,2,-34.608,-58.406,2,,CHECK IN,1,144,3,15
2039346517,2,-34.64,-58.564,2,,CHECK OUT,1,144,3,16
2039346517,1,-34.64,-58.564,2,1971,,2,323,3,16
2039346520,2,-34.636,-58.502,2,,CHECK IN,0,144,1,11
2039346520,2,-34.62,-58.446,2,,CHECK OUT,0,144,1,12
2039346520,3,-34.62,-58.442,2,,,1,32,1,12
2039346520,1,-34.608,-58.406,2,4278,,2,63,1,13
2039346523,3,-34.556,-58.462,1,,,0,54,1,14
2039346523,3,-34.588,-58.412,1,,,0,54,1,19
2039346524,2,-34.692,-58.326,1,,CHECK IN,0,16,4,7
2039346524,2,-34.628,-58.38,1,,CHECK OUT,0,16,4,8
2039346524,1,-34.624,-58.382,1,4801,,1,299,4,8
2039346524,2,-34.628,-58.38,1,,CHECK IN,1,16,4,19
2039346524,2,-34.692,-58.326,1,,CHECK OUT,1,16,4,19
2039346527,1,-34.788,-58.49,2,964,,0,2,3,6
2039346527,3,-34.638,-58.406,2,,,2,220,1,8
2039346527,1,-34.584,-58.404,2,3355,,0,90,3,8
2039346527,3,-34.588,-58.398,2,,,0,220,1,17
2039346527,1,-34.604,-58.406,2,1539,,1,66,3,18
2039346527,1,-34.778,-58.46,2,2573,,2,2,3,19
2039346571,1,-34.828,-58.652,2,1042,,0,58,1,6
2039346571,1,-34.68,-58.55,2,1472,,0,58,1,9
2039346577,1,-34.716,-58.578,2,4149,,0,118,1,18
2039346577,1,-34.704,-58.582,2,3263,,0,118,1,20
2039346591,1,-34.664,-58.562,2,1152,,0,52,4,14
2039346599,1,-34.68,-58.556,1,1124,,0,75,1,21
2039346605,1,-34.684,-58.516,1,2862,,1,101,4,11
2039346605,1,-34.696,-58.534,1,4107,,2,118,4,11
2039346605,1,-34.682,-58.518,1,106,,3,142,4,12
2039346613,1,-34.608,-58.954,2,3019,,1,206,5,12
2039346613,1,-34.582,-58.93,2,122,,0,356,5,12
2039346613,1,-34.61,-58.948,2,1734,,0,206,5,13
2039346613,1,-34.616,-58.92,2,1454,,0,206,5,16
2039346613,1,-34.608,-58.954,2,122,,1,356,5,17
2039346629,1,,,,3467,,1,382,1,12
2039346629,1,-34.684,-58.386,,355,,0,153,1,12
2039346644,1,-34.688,-58.61,,1847,,0,323,1,5
2039346644,1,-34.642,-58.53,,3796,,1,62,1,6
2039346644,1,-34.588,-58.528,,403,,0,62,1,16
2039346644,1,-34.64,-58.53,,2300,,1,323,1,16
2039346645,1,-34.632,-58.362,,1744,,0,216,1,7
2039346645,1,-34.588,-58.368,,1697,,0,374,1,9
2039346645,1,-34.602,-58.39,,1011,,0,374,1,13
2039346645,1,-34.626,-58.432,,3391,,1,11,1,15
2039346645,2,-34.628,-58.38,,,CHECK IN,0,16,1,16
2039346645,2,-34.794,-58.406,,,CHECK OUT,0,16,1,17
2039346645,2,-34.628,-58.38,,,CHECK OUT,0,16,1,21
2039346645,2,-34.798,-58.394,,,CHECK IN,0,16,1,21
2039346651,1,,,,753,,1,96,1,17
2039346651,3,-34.586,-58.416,,,,0,54,1,17
2039346656,1,-34.524,-58.484,2,3154,,0,27,1,9
2039346656,3,-34.582,-58.422,2,,,1,54,1,11
2039346656,1,-34.604,-58.382,2,2435,,0,296,1,12
2039346656,1,-34.904,-57.95,2,2091,,1,51,1,13
2039346656,1,-34.912,-57.968,2,867,,0,154,1,20
2039346656,2,-34.904,-57.95,2,,CHECK IN,1,16,1,20
2039346656,2,-34.628,-58.38,2,,CHECK OUT,1,16,1,22
2039346656,3,-34.628,-58.382,2,,,2,269,1,22
2039346660,1,-34.61,-58.408,,672,,0,56,1,9
2039346660,1,-34.588,-58.412,,3351,,0,85,1,12
2039346678,1,-34.75,-58.612,2,366,,0,118,1,6
2039346678,3,-34.644,-58.462,2,,,1,148,1,7
2039346678,3,-34.598,-58.404,2,,,0,220,1,17
2039346678,2,-34.65,-58.414,2,,CHECK IN,1,44,1,18
2039346678,2,-34.752,-58.584,2,,CHECK OUT,1,44,1,19
2039346680,3,-34.636,-58.45,,,,0,148,1,9
2039346680,3,-34.6,-58.398,,,,1,54,1,14
2039346680,3,-34.594,-58.402,,,,0,220,1,17
2039346697,3,-34.582,-58.474,2,,,0,33,1,8
2039346697,1,-34.6,-58.42,2,2455,,0,171,1,12
2039346703,3,-34.592,-58.408,,,,0,54,1,8
2039346703,1,-34.616,-58.478,,2949,,1,142,1,16
2039346703,1,-34.57,-58.424,,2302,,0,290,1,16
2039346712,1,-34.192,-58.944,2,2052,,0,347,5,9
2039346728,1,-34.616,-58.384,,4485,,0,48,1,10
2039346728,3,-34.604,-58.388,,,,1,33,1,10
2039346728,1,-34.588,-58.482,,1558,,2,332,1,11
2039346728,1,-34.586,-58.46,,1358,,0,142,1,13
2039346728,3,-34.562,-58.456,,,,1,54,1,14
2039346744,1,-34.45,-58.666,,341,,0,9,1,7
2039346744,1,-34.46,-58.636,,801,,1,8,1,7
2039346744,1,-34.49,-58.696,,725,,0,8,1,16
2039346744,1,-34.456,-58.626,,2195,,1,188,1,16
2039346750,1,-34.586,-58.374,,1182,,0,182,1,8
2039346750,1,-34.62,-58.476,,2496,,0,182,1,17
2039346752,1,-34.716,-58.54,,808,,0,299,1,9
2039346753,1,-34.672,-58.498,,4760,,0,118,1,6
2039346769,1,-34.614,-58.38,,1355,,0,96,1,8
2039346786,1,-34.678,-58.488,,2292,,0,211,1,7
2039346786,1,-34.632,-58.47,,2253,,1,328,1,8
2039346786,3,-34.588,-58.456,,,,0,33,1,12
2039346786,1,-34.604,-58.404,,3572,,1,131,1,14
2039346795,1,-34.704,-58.274,2,2015,,0,41,1,5
2039346795,1,-34.61,-58.37,2,2015,,0,41,1,16
2039346803,2,-34.648,-58.618,,,CHECK IN,0,144,1,4
2039346803,2,-34.608,-58.406,,,CHECK OUT,0,144,1,5
2039346803,1,-34.61,-58.408,,1393,,1,56,1,5
2039346803,1,-34.588,-58.398,,1558,,0,355,1,12
2039346803,2,-34.608,-58.406,,,CHECK IN,1,144,1,12
2039346803,2,-34.648,-58.618,,,CHECK OUT,1,144,1,13
2039346817,1,,,,3789,,0,286,1,11
2039346817,1,-34.802,-58.336,,2272,,0,286,1,13
2039346822,1,-34.58,-58.424,,1228,,0,355,1,13
2039346822,1,-34.59,-58.394,,2018,,0,223,1,19
2039346822,1,-34.566,-58.452,,3263,,1,27,1,20
2039346827,1,-34.536,-58.592,2,2345,,0,107,5,7
2039346827,1,-34.54,-58.58,2,3220,,0,107,5,12
2039346827,1,-34.534,-58.596,2,715,,0,107,5,13
2039346867,1,-34.704,-58.742,,1044,,0,151,1,7
2039346867,1,-34.722,-58.72,,3270,,1,163,1,18
2039346867,1,-34.748,-58.7,,2578,,0,162,1,18
2039346873,1,-34.718,-58.394,1,1390,,2,376,9,6
2039346873,1,-34.766,-58.396,1,1012,,0,114,9,12
2039346873,2,-34.778,-58.396,1,,CHECK OUT,1,16,9,12
2039346873,2,-34.708,-58.39,1,,CHECK IN,1,16,9,12
2039346875,1,,,1,3923,,1,301,1,20
2039346880,2,-34.516,-58.49,,,CHECK OUT,0,49,1,8
2039346880,2,-34.592,-58.376,,,CHECK IN,0,49,1,8
2039346880,3,-34.556,-58.462,,,,0,32,1,18
2039346880,3,-34.576,-58.436,,,,0,54,1,22
2039346881,1,-34.774,-58.302,2,2272,,0,280,1,15
2039346881,1,-34.706,-58.316,2,4067,,0,280,1,16
2039346901,1,-34.484,-58.614,2,2305,,1,260,1,16
2039346901,1,-34.38,-58.752,2,2533,,0,97,1,16
2039346901,1,-34.5,-58.642,2,1985,,0,260,1,18
2039346901,1,-34.486,-58.614,2,789,,1,186,1,19
2039346918,1,-34.68,-58.436,2,2602,,0,308,1,11
2039346918,1,-34.708,-58.392,2,3769,,0,308,1,12
2039346949,1,-34.636,-58.398,2,1228,,0,180,2,16
2039346953,1,-34.67,-58.606,2,4149,,0,77,1,10
2039346956,3,-34.604,-58.412,,,,0,33,1,11
2039346956,1,-34.58,-58.474,,3078,,1,3,1,12
2039346956,1,-34.6,-58.38,,1228,,0,76,1,21
2039346968,1,-35.058,-58.754,2,3466,,1,270,5,9
2039346968,2,-34.708,-58.39,2,,CHECK IN,0,16,5,15
2039346968,2,-34.814,-58.47,2,,CHECK IN,0,16,5,17
2039346968,1,-34.81,-58.274,2,665,,0,319,5,21
2039346973,1,-34.596,-58.442,1,599,,0,3,4,8
2039346974,3,-34.604,-58.42,1,,,0,33,1,10
2039346974,1,-34.588,-58.52,1,4118,,0,9,1,12
2039346974,3,-34.588,-58.456,1,,,1,33,1,13
2039346974,3,-34.604,-58.42,1,,,0,33,1,14
2039346974,3,-34.604,-58.38,1,,,0,33,1,16
2039346974,1,-34.6,-58.392,1,4602,,1,131,1,16
2039346975,1,-34.596,-58.418,,2203,,0,182,1,13
2039346975,1,-34.602,-58.424,,1195,,0,76,1,21
2039346980,1,-34.578,-58.488,,2103,,0,262,1,15
2039346985,1,-34.62,-58.51,1,4508,,0,182,2,13
2039346993,1,-34.516,-58.744,,1775,,0,8,1,11
2039347006,1,-34.676,-58.41,2,2696,,0,185,4,10
2039347006,1,-34.706,-58.392,2,2696,,0,185,4,11
2039347009,1,-34.614,-58.374,2,3575,,1,70,1,7
2039347009,1,-34.636,-58.37,2,2466,,0,6,1,7
2039347014,1,-34.594,-58.402,2,2761,,1,143,2,7
2039347014,1,-34.516,-58.488,2,772,,0,27,2,7
2039347014,1,-34.612,-58.392,2,457,,0,177,2,9
2039347014,1,-34.604,-58.394,2,775,,0,143,2,16
2039347018,1,-34.63,-58.426,2,4562,,0,325,1,13
2039347018,1,-34.616,-58.43,2,2211,,0,200,1,16
2039347035,1,-34.78,-58.458,2,3781,,0,255,2,13
2039347051,1,-34.818,-58.466,1,2427,,0,2,1,10
2039347051,1,-34.786,-58.472,1,2794,,0,2,1,12
2039347052,1,-34.854,-58.524,2,2,,1,330,9,16
2039347055,2,-34.778,-58.396,2,,CHECK IN,0,16,8,6
2039347055,1,-34.89,-58.384,2,3109,,1,241,8,7
2039347055,2,-34.884,-58.384,2,,CHECK OUT,0,16,8,7
2039347055,2,-34.884,-58.384,2,,CHECK IN,1,16,8,20
2039347055,2,-34.778,-58.396,2,,CHECK OUT,1,16,8,20
2039347070,3,-34.602,-58.37,2,,,0,33,1,14
2039347070,1,-34.608,-58.402,2,73,,0,171,1,17
2039347070,1,-34.606,-58.37,2,144,,1,41,1,20
2039347070,1,-34.622,-58.392,2,3135,,0,307,1,20
2039347086,2,-34.812,-58.272,,,CHECK IN,0,16,1,6
2039347086,3,-34.628,-58.382,,,,1,269,1,7
2039347086,2,-34.628,-58.38,,,CHECK OUT,0,16,1,7
2039347086,2,-34.628,-58.38,,,CHECK IN,1,16,1,17
2039347086,1,-34.588,-58.386,,4322,,0,257,1,17
2039347086,2,-34.812,-58.272,,,CHECK OUT,1,16,1,18
2039347091,1,-34.632,-58.36,2,3823,,0,177,1,9
2039347096,1,-34.616,-58.528,,3988,,0,11,1,8
2039347096,1,-34.626,-58.382,,4485,,1,48,1,9
2039347115,1,-34.958,-57.888,1,2110,,0,215,1,9
2039347115,1,-34.908,-57.956,1,3528,,0,215,1,11
2039347118,1,-34.844,-58.284,,3997,,0,280,1,6
2039347118,1,,,,2731,,1,377,1,7
2039347118,1,-34.81,-58.276,,2091,,1,280,1,12
2039347138,1,-34.502,-58.646,,3672,,0,188,1,13
2039347143,1,-34.544,-58.758,1,427,,0,156,1,17
2039347143,1,-34.536,-58.708,1,682,,0,156,1,19
2039347156,3,-34.612,-58.422,1,,,0,32,1,12
2039347156,3,-34.604,-58.38,1,9,,0,54,1,21
2039347169,3,-34.588,-58.456,2,,,0,33,1,22
2039347205,1,-34.88,-58.276,2,1158,,0,280,8,5
2039347205,3,-34.628,-58.382,2,,,1,269,1,6
2039347205,3,-34.6,-58.398,2,,,0,54,1,14
2039347205,2,-34.628,-58.38,2,,CHECK IN,1,16,8,14
2039347205,2,-34.812,-58.272,2,,CHECK OUT,1,16,8,15
2039347205,1,,,2,2339,,2,401,5,15
2039347217,1,-34.636,-58.358,2,490,,0,27,1,9
2039347217,1,-34.562,-58.458,2,1275,,0,56,1,12
2039347217,1,-34.604,-58.406,2,2753,,0,177,1,14
2039347217,1,-34.63,-58.36,2,4590,,0,177,1,16
2039347217,1,-34.628,-58.372,2,964,,1,134,1,18
2039347224,1,-34.678,-58.516,1,3154,,0,142,4,7
2039347224,1,-34.634,-58.482,1,3715,,1,138,4,9
2039347226,1,-34.702,-58.392,,897,,0,153,1,7
2039347226,1,-34.596,-58.372,,2302,,0,153,1,17
2039347246,1,-34.794,-58.36,1,523,,0,43,1,13
2039347257,1,-34.598,-59.,2,2746,,0,298,3,8
2039347257,1,-34.456,-58.912,2,2630,,1,370,3,9
2039347257,1,-34.44,-58.792,2,3939,,0,370,3,18
2039347257,1,-34.448,-58.904,2,1322,,1,298,3,19
2039347270,1,-34.71,-58.33,2,4226,,0,105,1,17
2039347270,1,-34.704,-58.318,2,1354,,1,96,1,18
2039347271,1,-34.638,-58.626,2,1393,,0,267,1,7
2039347271,2,-34.524,-58.472,2,,CHECK OUT,1,160,1,9
2039347271,2,-34.472,-58.514,2,,CHECK IN,1,160,1,9
2039347271,1,-34.52,-58.476,2,4253,,0,150,1,18
2039347271,2,-34.64,-58.526,2,,CHECK IN,1,144,1,19
2039347271,2,-34.66,-58.668,2,,CHECK OUT,1,144,1,19
2039347280,3,-34.592,-58.374,,,,0,269,1,8
2039347280,1,-34.594,-58.406,,3528,,0,27,1,19
2039347284,3,-34.574,-58.486,,,,0,33,1,7
2039347284,3,-34.57,-58.444,,,,0,54,1,17
2039347284,1,-34.556,-58.462,,1845,,1,385,1,17
2039347314,1,-34.586,-58.75,1,1518,,0,260,1,21
2039347367,1,,,,2726,,0,47,1,5
2039347367,2,-34.628,-58.38,,,CHECK OUT,1,16,1,6
2039347367,2,-34.884,-58.384,,,CHECK IN,1,16,1,6
2039347367,1,,,,2195,,2,143,1,7
2039347367,1,-34.616,-58.394,,103,,0,143,1,14
2039347367,2,-34.628,-58.38,,,CHECK IN,1,16,1,14
2039347367,2,-34.884,-58.384,,,CHECK OUT,1,16,1,16
2039347367,1,-34.888,-58.384,,271,,2,47,1,16
2039347368,1,-34.538,-58.476,,4091,,0,34,1,19
2039347372,3,-34.628,-58.382,2,,,1,269,1,13
2039347372,2,-34.628,-58.38,2,,CHECK OUT,0,16,1,13
2039347372,2,-34.698,-58.312,2,,CHECK IN,0,16,1,13
2039347372,3,-34.602,-58.378,2,,,0,269,1,20
2039347372,2,-34.628,-58.38,2,,CHECK IN,1,16,1,20
2039347372,2,-34.698,-58.312,2,,CHECK OUT,1,16,1,20
2039347378,1,-34.816,-58.33,,2936,,0,112,1,10
2039347382,1,-34.836,-58.3,2,899,,0,225,1,17
2039347382,1,,,2,2484,,0,317,1,21
2039347383,1,,,1,1845,,0,290,1,15
2039347383,1,-34.638,-58.526,1,354,,0,290,1,16
2039347386,1,-34.83,-58.654,2,273,,0,58,5,20
2039347388,1,-34.498,-58.52,,2124,,0,228,1,9
2039347388,1,-34.536,-58.554,,4562,,0,222,1,20
2039347389,1,-34.662,-58.366,,3987,,0,92,1,11
2039347389,1,-34.618,-58.38,,1226,,1,96,1,12
2039347389,1,-34.676,-58.384,,3264,,0,92,1,14
2039347389,1,-34.662,-58.364,,3190,,1,165,1,15
2039347400,1,-34.738,-58.264,,2124,,0,113,1,12
2039347405,1,-34.764,-58.266,1,967,,0,280,4,4
2039347405,1,-34.626,-58.382,1,685,,1,299,4,5
2039347405,2,-34.628,-58.38,1,,CHECK IN,1,16,4,13
2039347405,1,-34.642,-58.406,1,1470,,0,299,4,13
2039347405,2,-34.726,-58.26,1,,CHECK OUT,1,16,4,13
2039347405,1,-34.726,-58.262,1,3821,,2,383,4,13
2039347425,2,-34.692,-58.686,,,CHECK IN,0,44,1,8
2039347425,2,-34.704,-58.586,,,CHECK OUT,0,44,1,9
2039347425,2,-34.692,-58.686,,,CHECK OUT,0,44,1,20
2039347425,1,-34.694,-58.692,,4282,,1,163,1,20
2039347425,2,-34.704,-58.586,,,CHECK IN,0,44,1,20
2039347438,1,-34.852,-58.278,1,3502,,0,280,1,8
2039347438,1,-34.742,-58.29,1,1608,,1,125,1,9
2039347438,1,-34.734,-58.296,1,363,,1,280,1,11
2039347438,1,-34.732,-58.268,1,3971,,0,238,1,11
2039347445,1,-34.452,-58.616,2,1206,,0,260,1,7
2039347445,1,-34.43,-58.572,2,744,,0,188,1,12
2039347449,1,-34.734,-58.292,1,2726,,0,139,4,7
2039347449,1,-34.644,-58.416,1,3515,,1,327,4,8
2039347449,1,-34.708,-58.454,1,4647,,0,303,4,16
2039347449,1,-34.706,-58.39,1,2691,,1,125,4,17
2039347449,1,-34.75,-58.328,1,4522,,2,73,4,18
2039347450,1,-34.612,-58.468,,599,,0,339,1,11
2039347450,1,-34.58,-58.41,,4716,,0,339,1,13
2039347496,1,-34.686,-58.464,,2091,,0,243,1,22
2039347497,1,-34.744,-58.61,1,3126,,0,304,1,10
2039347504,1,-34.566,-58.454,,1744,,0,274,1,21
2039347504,1,-34.65,-58.416,,3490,,1,299,1,22
2039347514,1,-34.704,-58.694,,1152,,0,163,1,20
2039347515,1,-34.724,-58.262,1,1042,,0,70,1,20
2039347523,1,-34.722,-58.462,2,2274,,0,31,4,7
2039347523,1,-34.628,-58.462,2,4561,,0,31,4,17
2039347523,1,-34.708,-58.454,2,4216,,1,99,4,18
2039347528,1,-34.41,-58.772,,2017,,0,249,1,13
2039347528,1,-34.35,-58.796,,2660,,0,53,1,22
2039347535,1,-34.766,-58.588,2,1356,,0,69,1,4
2039347535,1,-34.64,-58.53,2,993,,1,62,1,5
2039347535,1,-34.646,-58.532,2,4324,,2,69,1,16
2039347535,1,-34.544,-58.526,2,3286,,0,4,1,16
2039347535,1,-34.564,-58.508,2,690,,1,150,1,16
2039347539,2,-34.852,-58.522,,,CHECK IN,1,16,1,7
2039347539,1,-34.894,-58.562,,1226,,0,330,1,7
2039347539,2,-34.708,-58.39,,,CHECK OUT,1,16,1,8
2039347539,1,-34.706,-58.39,,4522,,2,309,1,8
2039347539,1,-34.72,-58.358,,1884,,0,204,1,17
2039347539,2,-34.708,-58.39,,,CHECK IN,1,16,1,17
2039347539,1,-34.854,-58.52,,2303,,2,330,1,18
2039347539,2,-34.852,-58.522,,,CHECK OUT,1,16,1,18
2039347545,3,-34.6,-58.394,2,,,0,54,1,19
2039347614,1,-34.67,-58.614,2,3043,,0,10,1,8
2039347619,3,-34.618,-58.436,,,,0,32,1,7
2039347619,3,-34.578,-58.426,,,,0,54,1,8
2039347619,3,-34.608,-58.374,,,,0,32,1,18
2039347646,1,-34.61,-58.392,2,4185,,0,376,4,15
2039347646,1,-34.574,-58.416,2,3614,,0,121,4,18
2039347646,3,-34.608,-58.37,2,,,0,32,1,20
2039347652,2,-34.592,-58.376,,,CHECK IN,0,160,1,15
2039347652,2,-34.558,-58.45,,,CHECK OUT,0,160,1,15
2039347652,2,-34.558,-58.45,,,CHECK IN,0,160,1,16
2039347652,2,-34.592,-58.376,,,CHECK OUT,0,160,1,17
2039347665,2,-34.778,-58.396,1,,CHECK IN,0,16,1,7
2039347665,1,-34.63,-58.382,1,4648,,1,299,1,8
2039347665,2,-34.628,-58.38,1,,CHECK OUT,0,16,1,8
2039347665,3,-34.602,-58.37,1,,,0,33,1,17
2039347665,2,-34.628,-58.38,1,,CHECK IN,1,16,1,17
2039347665,2,-34.778,-58.396,1,,CHECK OUT,1,16,1,18
2039347673,1,-34.622,-58.414,1,306,,0,209,1,8
2039347673,1,-34.602,-58.386,1,4493,,0,209,1,16
2039347673,1,-34.626,-58.414,1,2088,,1,373,1,18
2039347673,1,-34.608,-58.372,1,3385,,0,46,1,21
2039347685,2,-34.76,-58.616,,,CHECK IN,0,44,1,12
2039347685,2,-34.702,-58.512,,,CHECK OUT,0,44,1,13
2039347685,1,-34.702,-58.51,,965,,1,341,1,13
2039347685,1,-34.684,-58.492,,4760,,0,341,1,22
2039347690,2,-34.532,-58.7,2,,CHECK IN,1,149,8,6
