id_tarjeta,modo,lat,lon,sexo,interno_bus,tipo_trx_tren,etapa_redsube,idlinea,idtarifa,hora
2039345399,COL,-34.47,-58.79,M,1845,,0,59,1,18
2039345415,COL,-34.754,-58.248,F,358,,0,39,4,8
2039345415,COL,-34.602,-58.426,F,820,,0,177,4,14
2039345415,COL,-34.754,-58.23,F,4521,,1,39,4,15
2039345425,COL,-34.806,-58.44,F,145,,1,267,1,6
2039345425,COL,-34.84,-58.186,F,2900,,0,267,1,14
2039345425,COL,-34.814,-58.422,F,672,,1,287,1,15
2039345431,COL,-34.484,-58.614,F,3201,,0,150,5,6
2039345431,COL,-34.46,-58.63,F,955,,0,9,5,14
2039345439,COL,-34.54,-58.736,,154,,0,156,1,6
2039345439,COL,-34.498,-58.696,,1965,,1,94,1,7
2039345439,COL,-34.49,-58.66,,4278,,0,94,1,17
2039345444,COL,-34.66,-58.468,,3723,,0,243,1,7
2039345444,COL,-34.644,-58.506,,1518,,0,243,1,22
2039345449,COL,-34.608,-58.484,M,2639,,0,117,8,11
2039345449,COL,-34.628,-58.464,M,4172,,0,117,8,14
2039345449,COL,-34.602,-58.502,M,662,,1,81,8,15
2039345462,TRE,-34.824,-58.392,,,CHECK OUT,0,16,1,8
2039345462,COL,-34.824,-58.392,,28,,1,95,1,8
2039345462,TRE,-34.914,-58.38,,,CHECK IN,0,16,1,8
2039345462,COL,-34.77,-58.326,,227,,0,95,1,18
2039345462,TRE,-34.914,-58.38,,,CHECK OUT,1,16,1,19
2039345462,TRE,-34.824,-58.392,,,CHECK IN,1,16,1,19
2039345474,SUB,-34.604,-58.42,,,,0,33,1,10
2039345474,SUB,-34.602,-58.37,,,,0,33,1,19
2039345479,COL,-34.626,-58.382,F,1843,,0,322,2,17
2039345479,COL,-34.636,-58.488,F,912,,0,211,2,19
2039345491,COL,-34.556,-58.606,,2909,,0,231,1,20
2039345498,TRE,-34.504,-58.666,,,CHECK IN,0,196,1,12
2039345498,TRE,-34.524,-58.546,,,CHECK OUT,0,196,1,13
2039345498,COL,-34.528,-58.544,,1390,,1,324,1,13
2039345511,COL,-34.496,-58.742,,278,,0,130,1,12
2039345511,COL,-34.52,-58.744,,2625,,1,53,1,13
2039345511,COL,-34.51,-58.73,,2006,,0,53,1,18
2039345511,COL,-34.522,-58.74,,3803,,0,53,1,19
2039345511,COL,-34.516,-58.744,,4657,,1,130,1,20
2039345538,COL,-34.714,-58.45,F,4712,,0,66,4,5
2039345538,COL,-34.664,-58.416,F,3505,,1,326,4,5
2039345538,COL,-34.606,-58.456,F,4230,,0,326,4,14
2039345538,COL,-34.656,-58.418,F,1393,,1,345,4,14
2039345541,COL,-34.69,-58.69,F,2578,,0,162,1,17
2039345542,COL,-34.782,-58.838,M,1782,,0,126,1,5
2039345542,TRE,-34.648,-58.618,M,,CHECK OUT,1,144,1,6
2039345542,TRE,-34.664,-58.728,M,,CHECK IN,1,144,1,6
2039345542,COL,-34.648,-58.618,M,3528,,2,267,1,7
2039345542,TRE,-34.648,-58.618,M,,CHECK IN,0,144,1,18
2039345542,TRE,-34.664,-58.728,M,,CHECK OUT,0,144,1,19
2039345542,COL,-34.668,-58.712,M,3077,,1,64,1,19
2039345565,COL,-34.882,-58.68,,2427,,0,58,1,9
2039345565,COL,-34.96,-58.732,,4107,,0,58,1,13
2039345581,COL,-34.786,-58.356,F,3303,,0,235,1,8
2039345581,TRE,-34.762,-58.398,F,,CHECK OUT,0,16,1,12
2039345581,TRE,-34.824,-58.392,F,,CHECK IN,0,16,1,12
2039345581,TRE,-34.762,-58.398,F,,CHECK IN,0,16,1,20
2039345581,TRE,-34.824,-58.392,F,,CHECK OUT,0,16,1,20
2039345582,COL,-34.638,-58.626,F,2055,,0,22,1,20
2039345596,TRE,-34.804,-58.448,,,CHECK OUT,0,16,1,20
2039345596,TRE,-34.814,-58.47,,,CHECK IN,0,16,1,20
2039345597,COL,-34.772,-58.398,M,4562,,0,287,1,9
2039345622,TRE,-38.956,-68.166,,,USO,0,386,1,8
2039345622,TRE,-38.956,-68.166,,,USO,0,386,1,19
2039345633,TRE,-34.648,-58.618,M,,CHECK OUT,0,144,1,7
2039345633,TRE,-34.632,-58.48,M,,CHECK IN,0,144,1,7
2039345641,COL,-34.704,-58.778,,2163,,0,265,1,6
2039345641,TRE,-34.664,-58.728,,,CHECK IN,1,144,1,7
2039345649,COL,-34.712,-58.772,F,2868,,0,155,1,7
2039345649,COL,-34.712,-58.77,F,493,,0,155,1,11
2039345649,COL,-34.69,-58.766,F,2650,,0,155,1,12
2039345673,COL,-34.616,-58.426,F,144,,0,45,4,8
2039345673,COL,-34.616,-58.424,F,2861,,0,374,4,17
2039345673,COL,-34.606,-58.37,F,4369,,1,41,4,18
2039345675,SUB,-34.608,-58.374,,,,0,54,1,12
2039345675,SUB,-34.566,-58.452,,,,0,54,1,12
2039345675,COL,-34.586,-58.416,,2726,,1,325,1,13
2039345681,TRE,-34.692,-58.686,M,,CHECK IN,1,44,1,6
2039345681,COL,-34.688,-58.698,M,3391,,0,163,1,6
2039345681,TRE,-34.662,-58.44,M,,CHECK OUT,1,44,1,7
2039345681,TRE,-34.662,-58.44,M,,CHECK IN,0,44,1,16
2039345681,COL,-34.686,-58.678,M,4562,,1,163,1,17
2039345681,TRE,-34.692,-58.686,M,,CHECK OUT,0,44,1,17
2039345691,COL,-34.408,-58.726,,4095,,0,97,1,8
2039345691,COL,-34.428,-58.69,,1355,,0,346,1,10
2039345732,COL,-34.65,-58.79,F,2272,,0,60,5,11
2039345732,COL,-34.648,-58.79,F,144,,1,59,5,19
2039345732,COL,-34.634,-58.81,F,1275,,0,59,5,22
2039345758,COL,-34.712,-58.686,F,1473,,0,265,6,6
2039345758,COL,-34.666,-58.728,F,1044,,0,151,6,13
2039345768,TRE,-34.666,-58.698,,,CHECK OUT,1,144,1,20
2039345768,TRE,-34.648,-58.618,,,CHECK IN,1,144,1,20
2039345770,TRE,-34.628,-58.38,M,,CHECK OUT,1,16,1,11
2039345770,TRE,-34.708,-58.39,M,,CHECK IN,1,16,1,11
2039345770,COL,-34.628,-58.38,M,2273,,2,345,1,12
2039345770,TRE,-34.662,-58.376,M,,CHECK OUT,0,16,1,16
2039345770,TRE,-34.628,-58.38,M,,CHECK IN,0,16,1,16
2039345770,COL,-34.662,-58.376,M,3463,,1,92,1,17
2039345786,COL,-34.46,-58.574,M,4828,,0,150,1,7
2039345786,TRE,-34.628,-58.466,M,,CHECK OUT,1,144,1,8
2039345786,TRE,-34.64,-58.526,M,,CHECK IN,1,144,1,8
2039345786,COL,-34.63,-58.468,M,1433,,2,211,1,8
2039345786,TRE,-34.628,-58.466,M,,CHECK IN,0,144,1,18
2039345786,TRE,-34.64,-58.526,M,,CHECK OUT,0,144,1,19
2039345786,COL,-34.638,-58.526,M,3582,,1,150,1,19
2039345791,SUB,-34.604,-58.37,,,,0,148,1,18
2039345799,COL,-34.51,-58.512,F,4411,,0,27,2,6
2039345820,COL,-34.844,-58.232,M,2300,,0,113,1,10
2039345820,COL,-34.85,-58.228,M,2762,,0,113,1,14
2039345820,COL,-34.82,-58.25,M,2341,,1,224,1,15
2039345820,COL,-34.788,-58.278,M,4485,,2,113,1,16
2039345820,COL,-34.81,-58.272,M,2015,,0,113,1,16
2039345825,COL,-34.604,-58.386,,570,,0,48,1,10
2039345833,COL,-34.772,-58.312,F,2771,,0,378,1,7
2039345833,COL,-34.766,-58.288,F,2929,,1,238,1,7
2039345865,COL,-34.69,-58.48,F,1269,,0,345,1,12
2039345875,SUB,-34.602,-58.37,,,,0,33,1,12
2039345875,SUB,-34.604,-58.388,,,,0,33,1,13
2039345885,COL,-34.63,-58.37,F,4416,,0,177,4,13
2039345900,COL,-34.634,-58.48,,2068,,0,211,1,6
2039345900,COL,-34.62,-58.44,,3715,,0,139,1,20
2039345913,COL,-34.616,-58.412,M,4727,,0,46,1,10
2039345918,COL,-34.604,-58.394,,4106,,0,374,1,7
2039345918,COL,-34.604,-58.418,,1422,,1,184,1,8
2039345918,COL,-34.598,-58.372,,2730,,0,374,1,10
2039345925,COL,-34.586,-58.454,F,2302,,1,48,1,12
2039345925,COL,-34.604,-58.494,F,1158,,0,243,1,12
2039345972,COL,-34.636,-58.406,,3291,,0,344,1,7
2039345972,COL,-34.618,-58.406,,3242,,0,344,1,11
2039346000,COL,-34.59,-58.424,,4278,,0,31,1,16
2039346016,COL,-34.718,-58.488,M,2937,,0,368,5,7
2039346016,COL,-34.696,-58.508,M,154,,0,368,5,14
2039346032,TRE,-34.486,-58.726,F,,CHECK IN,0,196,1,9
2039346032,TRE,-34.588,-58.374,F,,CHECK OUT SIN CHECKIN,0,196,1,10
2039346032,COL,-34.59,-58.374,F,4854,,0,344,1,11
2039346032,COL,-34.61,-58.408,F,4186,,0,344,1,15
2039346032,COL,-34.59,-58.374,F,4562,,1,153,1,16
2039346053,COL,-34.782,-58.464,F,935,,1,98,5,6
2039346053,COL,-34.724,-58.512,F,354,,0,267,5,6
2039346053,COL,-34.758,-58.444,F,4761,,0,98,5,20
2039346059,COL,-34.622,-58.374,,599,,0,134,1,17
2039346068,COL,-34.558,-59.12,,23,,0,370,1,21
2039346078,SUB,-34.6,-58.398,,,,0,54,1,18
2039346078,COL,-34.578,-58.426,,3303,,1,229,1,18
2039346078,COL,-34.644,-58.59,,4053,,0,227,1,23
2039346097,COL,-34.854,-58.518,,3572,,0,330,1,4
2039346097,COL,-34.662,-58.52,,1481,,0,218,1,14
2039346097,COL,-34.79,-58.526,,2274,,1,330,1,15
2039346108,COL,-34.566,-58.484,,964,,0,324,1,17
2039346116,COL,-34.624,-58.408,F,2467,,1,324,3,7
2039346116,COL,-34.648,-58.428,F,2873,,0,344,3,7
2039346116,COL,-34.594,-58.402,F,3570,,0,56,3,15
2039346116,COL,-34.55,-58.468,F,951,,0,177,3,19
2039346116,COL,-34.572,-58.446,F,964,,1,362,3,19
2039346117,COL,-34.59,-58.408,F,4410,,0,27,1,17
2039346119,COL,-34.618,-58.436,F,1028,,0,326,1,9
2039346119,COL,-34.652,-58.416,F,3674,,0,299,1,13
2039346140,TRE,-34.772,-58.648,,,CHECK IN,0,44,1,15
2039346140,TRE,-34.65,-58.414,,,CHECK OUT,0,44,1,16
2039346141,COL,-34.404,-58.6,M,3078,,0,278,1,23
2039346147,TRE,-34.588,-58.374,F,,CHECK IN,0,284,5,6
2039346147,TRE,-34.504,-58.798,F,,CHECK OUT,0,284,5,7
2039346158,COL,-34.744,-58.392,,4107,,0,111,1,12
2039346180,COL,-34.706,-58.32,,1355,,0,96,1,10
2039346180,TRE,-34.814,-58.47,,,CHECK OUT,0,16,1,12
2039346180,TRE,-34.628,-58.38,,,CHECK IN,0,16,1,12
2039346180,TRE,-34.814,-58.47,,,CHECK IN,0,16,1,13
2039346180,TRE,-34.628,-58.38,,,CHECK OUT,0,16,1,14
2039346180,COL,-34.628,-58.38,,710,,1,280,1,14
2039346193,COL,-34.728,-58.362,,355,,0,311,1,7
2039346200,SUB,-34.586,-58.416,,,,0,54,1,8
2039346200,SUB,-34.608,-58.374,,,,0,54,1,17
2039346200,COL,-34.584,-58.418,,3570,,0,27,1,20
2039346202,COL,-34.508,-58.752,,1115,,0,53,1,4
2039346202,SUB,-34.578,-58.426,,,,1,54,1,6
2039346202,COL,-34.612,-58.378,,384,,0,70,1,16
2039346217,TRE,-34.558,-58.45,,,CHECK IN,0,160,1,7
2039346217,TRE,-34.444,-58.56,,,CHECK OUT,0,160,1,8
2039346217,TRE,-34.558,-58.45,,,CHECK OUT,0,160,1,19
2039346217,TRE,-34.444,-58.56,,,CHECK IN,0,160,1,19
2039346223,SUB,-34.608,-58.38,,,,0,269,1,12
2039346223,SUB,-34.622,-58.392,,,,0,148,1,15
2039346236,SUB,-34.602,-58.432,M,,,0,33,1,8
2039346236,SUB,-34.604,-58.38,M,,,0,33,1,18
2039346237,COL,-34.594,-58.376,,3154,,0,27,1,16
2039346237,COL,-34.596,-58.38,,3605,,0,27,1,20
2039346237,COL,-34.594,-58.4,,1152,,1,48,1,21
2039346237,COL,-34.586,-58.416,,4152,,0,27,1,23
2039346255,COL,-34.716,-58.298,,2617,,0,70,1,6
2039346255,COL,-34.622,-58.372,,4421,,0,70,1,18
2039346330,COL,-34.546,-58.596,F,4451,,0,231,5,7
2039346330,COL,-34.576,-58.54,F,4651,,1,7,5,8
2039346338,COL,-34.69,-58.482,M,1402,,0,150,1,5
2039346338,COL,-34.59,-58.52,M,4502,,1,394,1,6
2039346338,COL,-34.584,-58.516,M,2691,,1,345,1,18
2039346338,COL,-34.568,-58.55,M,177,,0,7,1,18
2039346344,COL,-34.734,-58.652,M,4807,,0,151,2,9
2039346344,COL,-34.696,-58.638,M,994,,1,151,2,16
2039346344,COL,-34.718,-58.642,M,994,,0,151,2,20
2039346344,COL,-34.77,-58.648,M,3162,,0,151,2,20
2039346356,COL,-34.616,-58.408,F,4639,,0,344,1,9
2039346356,COL,-34.594,-58.402,F,897,,0,324,1,13
2039346359,COL,-34.708,-58.376,F,1262,,0,266,4,6
2039346359,COL,-34.662,-58.362,F,4605,,1,216,4,8
2039346409,COL,-34.592,-58.402,M,935,,0,324,1,18
2039346409,COL,-34.566,-58.454,M,935,,0,324,1,20
2039346418,COL,-34.572,-58.458,,2392,,0,177,1,7
2039346418,TRE,-34.558,-58.45,,,CHECK OUT,0,160,1,17
2039346418,TRE,-34.508,-58.48,,,CHECK IN,0,160,1,17
2039346418,COL,-34.558,-58.45,,4713,,1,180,1,17
2039346423,COL,-34.634,-58.518,M,1610,,0,229,1,11
2039346423,SUB,-34.582,-58.422,M,,,0,54,1,18
2039346432,COL,-34.63,-58.37,,2797,,0,6,1,9
2039346432,SUB,-34.594,-58.402,,,,0,54,1,16
2039346432,COL,,,,2427,,0,376,1,16
2039346436,COL,-34.628,-58.462,F,2709,,0,328,1,9
2039346436,COL,-34.586,-58.428,F,1965,,0,77,1,13
2039346440,COL,-34.61,-58.408,,4760,,0,56,1,12
2039346440,COL,-34.578,-58.426,,2302,,0,324,1,19
2039346466,COL,-34.66,-58.368,F,3355,,0,90,1,7
2039346511,COL,-34.708,-58.23,M,2018,,0,139,1,5
2039346511,COL,-34.724,-58.26,M,3923,,1,68,1,18
2039346511,COL,-34.798,-58.232,M,2382,,0,113,1,18
2039346513,COL,-34.522,-58.484,M,1152,,0,223,4,15
2039346513,COL,-34.576,-58.432,M,2300,,0,223,4,17
2039346517,COL,-34.702,-58.61,F,1275,,0,320,3,5
2039346517,COL,-34.614,-58.442,F,490,,0,138,3,12
2039346517,COL,-34.602,-58.432,F,3988,,0,3,3,15
2039346517,TRE,-34.608,-58.406,F,,CHECK IN,1,144,3,15
2039346517,TRE,-34.64,-58.564,F,,CHECK OUT,1,144,3,16
2039346517,COL,-34.64,-58.564,F,1971,,2,323,3,16
2039346520,TRE,-34.636,-58.502,F,,CHECK IN,0,144,1,11
2039346520,TRE,-34.62,-58.446,F,,CHECK OUT,0,144,1,12
2039346520,SUB,-34.62,-58.442,F,,,1,32,1,12
2039346520,COL,-34.608,-58.406,F,4278,,2,63,1,13
2039346523,SUB,-34.556,-58.462,M,,,0,54,1,14
2039346523,SUB,-34.588,-58.412,M,,,0,54,1,19
2039346524,TRE,-34.692,-58.326,M,,CHECK IN,0,16,4,7
2039346524,TRE,-34.628,-58.38,M,,CHECK OUT,0,16,4,8
2039346524,COL,-34.624,-58.382,M,4801,,1,299,4,8
2039346524,TRE,-34.628,-58.38,M,,CHECK IN,1,16,4,19
2039346524,TRE,-34.692,-58.326,M,,CHECK OUT,1,16,4,19
2039346527,COL,-34.788,-58.49,F,964,,0,2,3,6
2039346527,SUB,-34.638,-58.406,F,,,2,220,1,8
2039346527,COL,-34.584,-58.404,F,3355,,0,90,3,8
2039346527,SUB,-34.588,-58.398,F,,,0,220,1,17
2039346527,COL,-34.604,-58.406,F,1539,,1,66,3,18
2039346527,COL,-34.778,-58.46,F,2573,,2,2,3,19
2039346571,COL,-34.828,-58.652,F,1042,,0,58,1,6
2039346571,COL,-34.68,-58.55,F,1472,,0,58,1,9
2039346577,COL,-34.716,-58.578,F,4149,,0,118,1,18
2039346577,COL,-34.704,-58.582,F,3263,,0,118,1,20
2039346591,COL,-34.664,-58.562,F,1152,,0,52,4,14
2039346599,COL,-34.68,-58.556,M,1124,,0,75,1,21
2039346605,COL,-34.684,-58.516,M,2862,,1,101,4,11
2039346605,COL,-34.696,-58.534,M,4107,,2,118,4,11
2039346605,COL,-34.682,-58.518,M,106,,3,142,4,12
2039346613,COL,-34.608,-58.954,F,3019,,1,206,5,12
2039346613,COL,-34.582,-58.93,F,122,,0,356,5,12
2039346613,COL,-34.61,-58.948,F,1734,,0,206,5,13
2039346613,COL,-34.616,-58.92,F,1454,,0,206,5,16
2039346613,COL,-34.608,-58.954,F,122,,1,356,5,17
2039346629,COL,,,,3467,,1,382,1,12
2039346629,COL,-34.684,-58.386,,355,,0,153,1,12
2039346644,COL,-34.688,-58.61,,1847,,0,323,1,5
2039346644,COL,-34.642,-58.53,,3796,,1,62,1,6
2039346644,COL,-34.588,-58.528,,403,,0,62,1,16
2039346644,COL,-34.64,-58.53,,2300,,1,323,1,16
2039346645,COL,-34.632,-58.362,,1744,,0,216,1,7
2039346645,COL,-34.588,-58.368,,1697,,0,374,1,9
2039346645,COL,-34.602,-58.39,,1011,,0,374,1,13
2039346645,COL,-34.626,-58.432,,3391,,1,11,1,15
2039346645,TRE,-34.628,-58.38,,,CHECK IN,0,16,1,16
2039346645,TRE,-34.794,-58.406,,,CHECK OUT,0,16,1,17
2039346645,TRE,-34.628,-58.38,,,CHECK OUT,0,16,1,21
2039346645,TRE,-34.798,-58.394,,,CHECK IN,0,16,1,21
2039346651,COL,,,,753,,1,96,1,17
2039346651,SUB,-34.586,-58.416,,,,0,54,1,17
2039346656,COL,-34.524,-58.484,F,3154,,0,27,1,9
2039346656,SUB,-34.582,-58.422,F,,,1,54,1,11
2039346656,COL,-34.604,-58.382,F,2435,,0,296,1,12
2039346656,COL,-34.904,-57.95,F,2091,,1,51,1,13
2039346656,COL,-34.912,-57.968,F,867,,0,154,1,20
2039346656,TRE,-34.904,-57.95,F,,CHECK IN,1,16,1,20
2039346656,TRE,-34.628,-58.38,F,,CHECK OUT,1,16,1,22
2039346656,SUB,-34.628,-58.382,F,,,2,269,1,22
2039346660,COL,-34.61,-58.408,,672,,0,56,1,9
2039346660,COL,-34.588,-58.412,,3351,,0,85,1,12
2039346678,COL,-34.75,-58.612,F,366,,0,118,1,6
2039346678,SUB,-34.644,-58.462,F,,,1,148,1,7
2039346678,SUB,-34.598,-58.404,F,,,0,220,1,17
2039346678,TRE,-34.65,-58.414,F,,CHECK IN,1,44,1,18
2039346678,TRE,-34.752,-58.584,F,,CHECK OUT,1,44,1,19
2039346680,SUB,-34.636,-58.45,,,,0,148,1,9
2039346680,SUB,-34.6,-58.398,,,,1,54,1,14
2039346680,SUB,-34.594,-58.402,,,,0,220,1,17
2039346697,SUB,-34.582,-58.474,F,,,0,33,1,8
2039346697,COL,-34.6,-58.42,F,2455,,0,171,1,12
2039346703,SUB,-34.592,-58.408,,,,0,54,1,8
2039346703,COL,-34.616,-58.478,,2949,,1,142,1,16
2039346703,COL,-34.57,-58.424,,2302,,0,290,1,16
2039346712,COL,-34.192,-58.944,F,2052,,0,347,5,9
2039346728,COL,-34.616,-58.384,,4485,,0,48,1,10
2039346728,SUB,-34.604,-58.388,,,,1,33,1,10
2039346728,COL,-34.588,-58.482,,1558,,2,332,1,11
2039346728,COL,-34.586,-58.46,,1358,,0,142,1,13
2039346728,SUB,-34.562,-58.456,,,,1,54,1,14
2039346744,COL,-34.45,-58.666,,341,,0,9,1,7
2039346744,COL,-34.46,-58.636,,801,,1,8,1,7
2039346744,COL,-34.49,-58.696,,725,,0,8,1,16
2039346744,COL,-34.456,-58.626,,2195,,1,188,1,16
2039346750,COL,-34.586,-58.374,,1182,,0,182,1,8
2039346750,COL,-34.62,-58.476,,2496,,0,182,1,17
2039346752,COL,-34.716,-58.54,,808,,0,299,1,9
2039346753,COL,-34.672,-58.498,,4760,,0,118,1,6
2039346769,COL,-34.614,-58.38,,1355,,0,96,1,8
2039346786,COL,-34.678,-58.488,,2292,,0,211,1,7
2039346786,COL,-34.632,-58.47,,2253,,1,328,1,8
2039346786,SUB,-34.588,-58.456,,,,0,33,1,12
2039346786,COL,-34.604,-58.404,,3572,,1,131,1,14
2039346795,COL,-34.704,-58.274,F,2015,,0,41,1,5
2039346795,COL,-34.61,-58.37,F,2015,,0,41,1,16
2039346803,TRE,-34.648,-58.618,,,CHECK IN,0,144,1,4
2039346803,TRE,-34.608,-58.406,,,CHECK OUT,0,144,1,5
2039346803,COL,-34.61,-58.408,,1393,,1,56,1,5
2039346803,COL,-34.588,-58.398,,1558,,0,355,1,12
2039346803,TRE,-34.608,-58.406,,,CHECK IN,1,144,1,12
2039346803,TRE,-34.648,-58.618,,,CHECK OUT,1,144,1,13
2039346817,COL,,,,3789,,0,286,1,11
2039346817,COL,-34.802,-58.336,,2272,,0,286,1,13
2039346822,COL,-34.58,-58.424,,1228,,0,355,1,13
2039346822,COL,-34.59,-58.394,,2018,,0,223,1,19
2039346822,COL,-34.566,-58.452,,3263,,1,27,1,20
2039346827,COL,-34.536,-58.592,F,2345,,0,107,5,7
2039346827,COL,-34.54,-58.58,F,3220,,0,107,5,12
2039346827,COL,-34.534,-58.596,F,715,,0,107,5,13
2039346867,COL,-34.704,-58.742,,1044,,0,151,1,7
2039346867,COL,-34.722,-58.72,,3270,,1,163,1,18
2039346867,COL,-34.748,-58.7,,2578,,0,162,1,18
2039346873,COL,-34.718,-58.394,M,1390,,2,376,9,6
2039346873,COL,-34.766,-58.396,M,1012,,0,114,9,12
2039346873,TRE,-34.778,-58.396,M,,CHECK OUT,1,16,9,12
2039346873,TRE,-34.708,-58.39,M,,CHECK IN,1,16,9,12
2039346875,COL,,,M,3923,,1,301,1,20
2039346880,TRE,-34.516,-58.49,,,CHECK OUT,0,49,1,8
2039346880,TRE,-34.592,-58.376,,,CHECK IN,0,49,1,8
2039346880,SUB,-34.556,-58.462,,,,0,32,1,18
2039346880,SUB,-34.576,-58.436,,,,0,54,1,22
2039346881,COL,-34.774,-58.302,F,2272,,0,280,1,15
2039346881,COL,-34.706,-58.316,F,4067,,0,280,1,16
2039346901,COL,-34.484,-58.614,F,2305,,1,260,1,16
2039346901,COL,-34.38,-58.752,F,2533,,0,97,1,16
2039346901,COL,-34.5,-58.642,F,1985,,0,260,1,18
2039346901,COL,-34.486,-58.614,F,789,,1,186,1,19
2039346918,COL,-34.68,-58.436,F,2602,,0,308,1,11
2039346918,COL,-34.708,-58.392,F,3769,,0,308,1,12
2039346949,COL,-34.636,-58.398,F,1228,,0,180,2,16
2039346953,COL,-34.67,-58.606,F,4149,,0,77,1,10
2039346956,SUB,-34.604,-58.412,,,,0,33,1,11
2039346956,COL,-34.58,-58.474,,3078,,1,3,1,12
2039346956,COL,-34.6,-58.38,,1228,,0,76,1,21
2039346968,COL,-35.058,-58.754,F,3466,,1,270,5,9
2039346968,TRE,-34.708,-58.39,F,,CHECK IN,0,16,5,15
2039346968,TRE,-34.814,-58.47,F,,CHECK IN,0,16,5,17
2039346968,COL,-34.81,-58.274,F,665,,0,319,5,21
2039346973,COL,-34.596,-58.442,M,599,,0,3,4,8
2039346974,SUB,-34.604,-58.42,M,,,0,33,1,10
2039346974,COL,-34.588,-58.52,M,4118,,0,9,1,12
2039346974,SUB,-34.588,-58.456,M,,,1,33,1,13
2039346974,SUB,-34.604,-58.42,M,,,0,33,1,14
2039346974,SUB,-34.604,-58.38,M,,,0,33,1,16
2039346974,COL,-34.6,-58.392,M,4602,,1,131,1,16
2039346975,COL,-34.596,-58.418,,2203,,0,182,1,13
2039346975,COL,-34.602,-58.424,,1195,,0,76,1,21
2039346980,COL,-34.578,-58.488,,2103,,0,262,1,15
2039346985,COL,-34.62,-58.51,M,4508,,0,182,2,13
2039346993,COL,-34.516,-58.744,,1775,,0,8,1,11
2039347006,COL,-34.676,-58.41,F,2696,,0,185,4,10
2039347006,COL,-34.706,-58.392,F,2696,,0,185,4,11
2039347009,COL,-34.614,-58.374,F,3575,,1,70,1,7
2039347009,COL,-34.636,-58.37,F,2466,,0,6,1,7
2039347014,COL,-34.594,-58.402,F,2761,,1,143,2,7
2039347014,COL,-34.516,-58.488,F,772,,0,27,2,7
2039347014,COL,-34.612,-58.392,F,457,,0,177,2,9
2039347014,COL,-34.604,-58.394,F,775,,0,143,2,16
2039347018,COL,-34.63,-58.426,F,4562,,0,325,1,13
2039347018,COL,-34.616,-58.43,F,2211,,0,200,1,16
2039347035,COL,-34.78,-58.458,F,3781,,0,255,2,13
2039347051,COL,-34.818,-58.466,M,2427,,0,2,1,10
2039347051,COL,-34.786,-58.472,M,2794,,0,2,1,12
2039347052,COL,-34.854,-58.524,F,2,,1,330,9,16
2039347055,TRE,-34.778,-58.396,F,,CHECK IN,0,16,8,6
2039347055,COL,-34.89,-58.384,F,3109,,1,241,8,7
2039347055,TRE,-34.884,-58.384,F,,CHECK OUT,0,16,8,7
2039347055,TRE,-34.884,-58.384,F,,CHECK IN,1,16,8,20
2039347055,TRE,-34.778,-58.396,F,,CHECK OUT,1,16,8,20
2039347070,SUB,-34.602,-58.37,F,,,0,33,1,14
2039347070,COL,-34.608,-58.402,F,73,,0,171,1,17
2039347070,COL,-34.606,-58.37,F,144,,1,41,1,20
2039347070,COL,-34.622,-58.392,F,3135,,0,307,1,20
2039347086,TRE,-34.812,-58.272,,,CHECK IN,0,16,1,6
2039347086,SUB,-34.628,-58.382,,,,1,269,1,7
2039347086,TRE,-34.628,-58.38,,,CHECK OUT,0,16,1,7
2039347086,TRE,-34.628,-58.38,,,CHECK IN,1,16,1,17
2039347086,COL,-34.588,-58.386,,4322,,0,257,1,17
2039347086,TRE,-34.812,-58.272,,,CHECK OUT,1,16,1,18
2039347091,COL,-34.632,-58.36,F,3823,,0,177,1,9
2039347096,COL,-34.616,-58.528,,3988,,0,11,1,8
2039347096,COL,-34.626,-58.382,,4485,,1,48,1,9
2039347115,COL,-34.958,-57.888,M,2110,,0,215,1,9
2039347115,COL,-34.908,-57.956,M,3528,,0,215,1,11
2039347118,COL,-34.844,-58.284,,3997,,0,280,1,6
2039347118,COL,,,,2731,,1,377,1,7
2039347118,COL,-34.81,-58.276,,2091,,1,280,1,12
2039347138,COL,-34.502,-58.646,,3672,,0,188,1,13
2039347143,COL,-34.544,-58.758,M,427,,0,156,1,17
2039347143,COL,-34.536,-58.708,M,682,,0,156,1,19
2039347156,SUB,-34.612,-58.422,M,,,0,32,1,12
2039347156,SUB,-34.604,-58.38,M,9,,0,54,1,21
2039347169,SUB,-34.588,-58.456,F,,,0,33,1,22
2039347205,COL,-34.88,-58.276,F,1158,,0,280,8,5
2039347205,SUB,-34.628,-58.382,F,,,1,269,1,6
2039347205,SUB,-34.6,-58.398,F,,,0,54,1,14
2039347205,TRE,-34.628,-58.38,F,,CHECK IN,1,16,8,14
2039347205,TRE,-34.812,-58.272,F,,CHECK OUT,1,16,8,15
2039347205,COL,,,F,2339,,2,401,5,15
2039347217,COL,-34.636,-58.358,F,490,,0,27,1,9
2039347217,COL,-34.562,-58.458,F,1275,,0,56,1,12
2039347217,COL,-34.604,-58.406,F,2753,,0,177,1,14
2039347217,COL,-34.63,-58.36,F,4590,,0,177,1,16
2039347217,COL,-34.628,-58.372,F,964,,1,134,1,18
2039347224,COL,-34.678,-58.516,M,3154,,0,142,4,7
2039347224,COL,-34.634,-58.482,M,3715,,1,138,4,9
2039347226,COL,-34.702,-58.392,,897,,0,153,1,7
